,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,bpm,Major,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,days_since_release,artist_dominance,months_since_release,streams_per_month
916,2,2017,2,22,23375,21,2204080728.0,103,0,61,47,65,3,0,17,4,2333,1,76.64257555847568,28757915.71381055
917,2,2016,5,31,28032,0,2591224264.0,95,1,75,64,52,41,0,11,3,2600,1,85.41392904073587,30337256.383138463
918,1,2022,2,22,290,0,135444283.0,200,0,39,28,77,4,0,6,29,507,1,16.655716162943495,8131999.94974359
919,2,2011,1,1,42798,0,1457139296.0,129,1,86,75,52,54,0,10,4,4577,1,150.36136662286464,9690915.483993884
920,2,2019,6,28,2605,0,236872197.0,98,0,68,33,43,38,0,36,14,1477,1,48.52168199737188,4881780.417522004
921,1,2022,4,8,8737,0,694525298.0,107,1,91,32,56,3,0,11,10,462,3,15.177398160315374,45760497.98943723
922,1,2022,3,23,1105,0,240661097.0,174,1,58,56,83,5,0,7,4,478,2,15.703022339027594,15325781.993054394
923,1,2022,2,17,2499,21,421365166.0,92,1,45,27,67,32,0,13,14,512,1,16.819973718791065,25051475.884843748
924,1,2022,2,17,2499,21,421365166.0,92,1,45,27,67,32,0,13,14,512,1,16.819973718791065,25051475.884843748
925,2,2022,3,25,2697,1,349746291.0,90,1,81,59,83,9,0,11,5,476,2,15.637319316688568,22366128.357226893
926,1,2022,3,31,2092,0,255120451.0,147,1,60,58,69,2,0,58,4,470,3,15.440210249671484,16523120.273276595
927,1,2022,4,1,1185,0,190981339.0,143,1,68,41,55,16,0,10,12,469,1,15.407358738501973,12395462.599488271
928,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
929,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
930,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
931,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
932,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
933,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
934,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
935,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
936,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
937,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
938,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
939,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
940,1,2015,1,11,11985,0,924193303.0,101,0,76,63,71,3,0,10,3,3106,1,102.03679369250985,9057451.430560209
941,1,2022,4,5,753,8,305771063.0,118,0,70,54,71,0,0,33,4,465,4,15.275952693823916,20016497.113376345
942,3,2022,3,18,2995,0,273005485.0,98,0,83,63,74,14,0,16,6,483,1,15.867279894875164,17205563.07122153
943,1,2022,4,6,225,0,89566512.0,138,0,72,22,46,24,0,9,6,464,2,15.2431011826544,5875872.03724138
944,1,2015,1,1,9243,0,677389855.0,114,0,59,30,62,1,0,8,4,3116,1,102.365308804205,6617377.1457638005
945,2,2022,4,7,918,0,75476209.0,180,0,63,45,64,34,0,9,8,463,1,15.210249671484888,4962193.956717063
946,1,2021,9,9,1959,9,408843328.0,145,1,56,41,57,1,0,13,3,673,2,22.109067017082783,18492111.29913819
947,3,2022,1,30,540,4,187772591.0,115,0,78,63,64,1,0,7,4,530,1,17.41130091984231,10784523.90573585
948,3,2022,3,31,859,0,178512385.0,82,1,79,48,84,13,0,21,23,470,1,15.440210249671484,11561525.530638298
949,1,2022,4,8,1116,0,101780047.0,166,1,70,22,61,2,0,10,34,462,2,15.177398160315374,6706027.3391342
950,3,2022,3,30,273,2,118381354.0,92,1,86,91,79,29,0,60,16,471,1,15.473061760841,7650803.430488323
951,1,2022,4,8,686,2,146363130.0,108,1,71,55,44,74,0,11,6,462,2,15.177398160315374,9643492.80779221
952,1,2022,3,25,226,0,126443991.0,84,0,71,63,45,45,0,11,3,476,1,15.637319316688568,8086040.096722689
953,1,2022,3,25,1264,0,157990698.0,95,0,69,90,91,6,0,35,4,476,2,15.637319316688568,10103438.754453782
954,4,2022,3,17,870,0,176290831.0,135,0,93,77,45,25,0,13,27,484,1,15.900131406044675,11087382.015785124
955,1,2019,12,13,7556,0,1023187129.0,110,1,57,6,27,84,0,9,3,1309,17,43.00262812089356,23793595.268724214
956,2,1996,11,24,1370,0,106933107.0,88,1,89,59,64,5,0,19,7,9728,1,319.5795006570302,334605.6514268092
957,1,2022,3,30,315,2,139193812.0,119,0,87,28,50,12,0,10,10,471,1,15.473061760841,8995880.333927814
958,1,2022,3,18,651,0,212234990.0,120,1,58,71,80,15,0,7,41,483,2,15.867279894875164,13375637.879089028
959,1,2016,9,23,12382,0,1714490998.0,122,1,86,97,80,36,0,9,6,2485,3,81.63600525624179,21001652.305480886
960,2,2022,3,18,625,0,197643795.0,98,1,78,83,75,41,0,27,8,483,1,15.867279894875164,12456060.289440991
961,1,2019,12,13,8429,1,807015863.0,140,0,45,25,84,21,0,13,6,1309,17,43.00262812089356,18766663.766019862
962,3,2013,1,1,52898,0,933815613.0,116,0,79,87,81,4,0,10,4,3846,1,126.34691195795006,7390885.922964119
963,1,2021,6,25,3436,0,499710590.0,124,1,86,62,49,51,0,35,21,749,6,24.60578186596583,20308665.36662216
964,6,2022,2,25,918,0,120847157.0,105,0,91,73,72,13,0,9,15,504,1,16.557161629434955,7298784.641031746
965,1,2022,4,5,181,0,53909146.0,118,1,68,24,58,44,0,6,3,465,1,15.275952693823916,3529020.224172043
966,1,2014,6,20,18778,3,2236667932.0,108,1,61,20,38,61,0,10,5,3311,9,108.77135348226018,20563023.8145817
967,1,2014,6,20,18778,3,2236667932.0,108,1,61,20,38,61,0,10,5,3311,9,108.77135348226018,20563023.8145817
968,1,2015,11,9,22730,5,2123309722.0,100,1,61,53,38,84,0,28,44,2804,3,92.11563731931668,23050480.71957204
969,1,2022,5,13,5542,0,301242089.0,140,0,81,39,66,38,0,12,14,427,12,14.027595269382392,21474962.972271662
970,1,2022,4,14,9021,0,723894473.0,109,0,84,72,74,10,0,34,7,456,3,14.98028909329829,48323131.04850878
971,3,2022,5,13,4627,0,237351106.0,101,0,78,40,74,36,0,17,27,427,1,14.027595269382392,16920298.985105388
972,1,2022,5,6,2229,0,461558540.0,78,1,56,61,90,36,0,18,31,434,19,14.257555847568987,32372907.736405533
973,1,2022,5,6,1112,6,417230415.0,93,0,79,22,55,31,0,12,5,434,19,14.257555847568987,29263810.67419355
974,1,2022,5,13,2575,0,156898322.0,87,1,52,32,83,24,0,17,43,427,12,14.027595269382392,11184976.39737705
975,2,2022,5,13,3107,0,127309180.0,153,0,55,50,78,19,0,11,35,427,1,14.027595269382392,9075623.9793911
976,1,2022,5,6,1179,0,313113297.0,142,1,87,93,59,28,0,17,5,434,19,14.257555847568987,21961218.342580646
977,1,2022,5,13,3486,0,173702135.0,96,0,85,41,43,39,0,12,21,427,12,14.027595269382392,12382887.562997658
978,2,2022,5,12,2942,0,271666301.0,125,1,50,39,78,4,0,11,33,428,1,14.060446780551905,19321313.557102803
979,1,2022,5,6,1443,0,305650299.0,85,1,71,43,65,23,0,9,5,434,19,14.257555847568987,21437776.73170507
980,2,2022,5,13,3028,0,123216717.0,140,0,92,78,57,46,0,14,9,427,1,14.027595269382392,8783880.247025762
981,2,2022,5,6,1796,8,479655659.0,196,0,66,58,79,23,0,22,20,434,1,14.257555847568987,33642207.97225807
982,1,2022,5,13,2729,0,126191104.0,134,1,78,51,43,69,0,14,9,427,12,14.027595269382392,8995918.514660422
983,2,2022,5,6,1195,0,344055883.0,103,0,80,45,62,76,0,10,38,434,1,14.257555847568987,24131477.139447007
984,1,2022,5,6,892,3,338422004.0,130,1,82,50,67,12,0,13,5,434,19,14.257555847568987,23736326.7321659
985,2,2022,5,13,1635,0,68895644.0,108,1,65,52,69,31,0,8,36,427,1,14.027595269382392,4911436.541826698
986,3,2022,5,13,2291,0,86176890.0,123,1,61,66,71,53,0,32,46,427,1,14.027595269382392,6143382.977985948
987,1,2022,5,6,1029,28,403231558.0,152,1,84,74,69,21,0,18,6,434,19,14.257555847568987,28281955.358341016
988,2,2022,5,6,1681,7,319546754.0,108,1,78,55,60,59,0,7,4,434,1,14.257555847568987,22412449.75059908
989,1,2022,5,13,1480,0,61739839.0,72,0,56,56,47,76,0,8,36,427,12,14.027595269382392,4401313.112786885
990,1,2022,5,6,829,0,283359161.0,121,0,86,67,65,42,0,35,7,434,19,14.257555847568987,19874315.347557604
991,3,2022,5,13,2308,0,76831876.0,138,0,57,71,82,19,0,15,29,427,1,14.027595269382392,5477195.09470726
992,1,2022,5,6,1004,1,283332261.0,188,0,50,41,50,69,0,12,6,434,19,14.257555847568987,19872428.628663596
993,2,2022,2,14,1367,0,307752576.0,110,1,80,26,85,23,0,11,21,515,1,16.918528252299605,18190268.763961166
994,1,2022,5,6,1112,3,279737940.0,105,1,81,77,79,19,0,47,8,434,19,14.257555847568987,19620329.24792627
995,1,2022,5,6,1209,0,212351890.0,118,1,63,60,70,5,0,9,31,434,19,14.257555847568987,14893989.704147466
996,2,2019,5,31,9539,15,1304313953.0,176,1,61,24,62,60,0,24,31,1505,1,49.44152431011826,26380941.348385382
997,1,2022,5,6,1992,0,150500965.0,158,1,83,41,65,0,10,11,8,434,3,14.257555847568987,10555874.135023044
998,1,2022,5,6,897,0,246127838.0,115,0,85,72,58,9,0,49,12,434,19,14.257555847568987,17262975.550046083
999,1,2016,1,15,2948,0,582863434.0,110,0,51,48,82,0,0,5,3,2737,1,89.91458607095926,6482412.470208257
1000,2,2022,5,13,1860,0,58687425.0,174,1,73,26,54,30,0,34,32,427,1,14.027595269382392,4183712.451990632
1001,2,2022,4,29,802,0,212109195.0,130,1,91,91,96,3,0,3,9,441,1,14.487516425755585,14640825.160544218
1002,1,2022,4,29,2224,8,382199619.0,78,1,36,30,54,34,0,14,5,441,1,14.487516425755585,26381307.034829933
1003,1,2022,5,13,1103,0,41210087.0,104,1,44,74,42,88,0,9,9,427,12,14.027595269382392,2937786.998313817
1004,1,2022,5,13,2265,0,231657891.0,121,1,64,80,88,0,0,12,6,427,4,14.027595269382392,16514440.754192038
1005,1,2022,3,10,555,0,53729194.0,105,1,83,32,82,14,0,12,4,491,1,16.130091984231274,3330991.1718126275
1006,1,2022,4,22,2050,0,244741137.0,81,1,38,20,66,9,0,9,8,448,2,14.71747700394218,16629286.183660716
1007,1,2022,5,13,1493,0,42485571.0,170,0,37,14,24,80,0,11,4,427,12,14.027595269382392,3028713.7733957847
1008,1,2022,5,13,1545,0,37778188.0,78,1,43,60,38,76,1,48,38,427,12,14.027595269382392,2693133.589508197
1009,1,2022,4,29,2350,0,254218729.0,125,1,88,28,66,6,0,13,31,441,2,14.487516425755585,17547433.357732426
1010,1,2022,4,29,2350,0,254218729.0,125,1,88,28,66,6,0,13,31,441,2,14.487516425755585,17547433.357732426
1011,1,2022,4,29,2350,0,254218729.0,125,1,88,28,66,6,0,13,31,441,2,14.487516425755585,17547433.357732426
1012,1,2022,4,29,2350,0,254218729.0,125,1,88,28,66,6,0,13,31,441,2,14.487516425755585,17547433.357732426
1013,1,2022,4,29,2350,0,254218729.0,125,1,88,28,66,6,0,13,31,441,2,14.487516425755585,17547433.357732426
1014,1,2022,5,13,1929,0,53603447.0,92,0,66,29,65,23,0,8,7,427,12,14.027595269382392,3821285.542576112
1015,1,2022,4,22,710,4,160035717.0,140,0,84,61,42,31,0,9,9,448,1,14.71747700394218,10873855.414017858
1016,1,2022,4,22,710,4,160035717.0,140,0,84,61,42,31,0,9,9,448,1,14.71747700394218,10873855.414017858
1017,1,2022,4,22,710,4,160035717.0,140,0,84,61,42,31,0,9,9,448,1,14.71747700394218,10873855.414017858
1018,1,2022,4,22,710,4,160035717.0,140,0,84,61,42,31,0,9,9,448,1,14.71747700394218,10873855.414017858
1019,1,2022,4,22,710,4,160035717.0,140,0,84,61,42,31,0,9,9,448,1,14.71747700394218,10873855.414017858
1020,1,2022,4,22,710,4,160035717.0,140,0,84,61,42,31,0,9,9,448,1,14.71747700394218,10873855.414017858
1021,1,2022,4,22,710,4,160035717.0,140,0,84,61,42,31,0,9,9,448,1,14.71747700394218,10873855.414017858
1022,2,2022,4,25,928,0,164163229.0,96,1,61,32,90,25,0,10,9,445,1,14.61892247043364,11229502.675865168
1023,1,2022,5,13,1194,0,37091576.0,118,0,66,83,43,84,0,19,19,427,12,14.027595269382392,2644186.3546604216
1024,2,2022,2,6,349,6,284249832.0,92,0,71,67,60,7,0,6,4,523,1,17.181340341655716,16544101.120611856
1025,2,2022,5,13,1890,0,33381454.0,140,0,49,50,37,87,0,11,35,427,1,14.027595269382392,2379698.968992974
1026,2,2022,4,1,1308,2,184622518.0,174,1,68,45,71,18,0,11,25,469,1,15.407358738501973,11982749.355906185
1027,2,2022,1,26,4531,0,300983101.0,127,1,77,53,78,19,0,29,4,534,1,17.542706964520367,17157164.034531835
1028,2,2022,5,6,1657,0,121077868.0,96,1,71,37,52,62,0,11,36,434,1,14.257555847568987,8492189.635760369
1029,2,2022,4,29,1351,0,106919680.0,150,0,82,82,66,13,0,11,6,441,1,14.487516425755585,7380124.85079365
1030,1,2022,4,13,608,0,136996305.0,100,1,87,46,60,1,0,13,16,457,1,15.013140604467806,9125093.050765865
1031,1,2022,4,13,608,0,136996305.0,100,1,87,46,60,1,0,13,16,457,1,15.013140604467806,9125093.050765865
1032,1,2022,4,13,608,0,136996305.0,100,1,87,46,60,1,0,13,16,457,1,15.013140604467806,9125093.050765865
1033,1,2022,4,13,608,0,136996305.0,100,1,87,46,60,1,0,13,16,457,1,15.013140604467806,9125093.050765865
1034,1,2022,4,13,608,0,136996305.0,100,1,87,46,60,1,0,13,16,457,1,15.013140604467806,9125093.050765865
1035,1,2021,12,24,1211,0,65719930.0,105,0,73,59,81,13,0,9,6,567,1,18.626806833114323,3528244.5664903
1036,1,2021,12,24,1211,0,65719930.0,105,0,73,59,81,13,0,9,6,567,1,18.626806833114323,3528244.5664903
1037,1,2021,12,24,1211,0,65719930.0,105,0,73,59,81,13,0,9,6,567,1,18.626806833114323,3528244.5664903
1038,1,2022,5,2,629,0,229497852.0,104,1,86,43,62,5,0,13,14,438,2,14.388961892247044,15949576.746301372
1039,1,2022,3,23,1301,0,185550869.0,154,1,54,45,79,1,0,17,5,478,1,15.703022339027594,11816251.99238494
1040,1,2022,2,22,1329,0,54682594.0,80,1,47,33,83,18,0,10,5,507,1,16.655716162943495,3283112.744299803
1041,2,2022,4,24,343,2,240580042.0,150,1,53,14,43,64,0,13,3,446,1,14.651773981603151,16419857.575067263
1042,1,1998,3,31,13101,9,1284942608.0,156,0,32,49,72,0,0,9,4,9236,1,303.41655716162944,4234912.623161541
1043,1,2022,5,8,2939,0,71423324.0,98,0,76,79,81,18,0,6,34,432,12,14.19185282522996,5032699.033703704
1044,1,2019,11,7,407,1,244891912.0,92,1,58,27,36,86,0,9,3,1345,1,44.185282522996054,5542386.46935316
1045,1,2022,5,6,1492,0,132171975.0,144,1,47,7,50,32,0,7,4,434,34,14.257555847568987,9270310.87327189
1046,1,2017,10,20,2264,0,184706613.0,150,1,37,27,56,8,0,13,3,2093,1,68.75821287779237,2686320.735652174
1047,1,2021,8,9,801,0,184826429.0,138,1,70,31,44,84,0,9,39,704,1,23.127463863337713,7991642.7539204545
1048,1,2022,6,10,829,0,302006641.0,172,1,56,68,89,4,0,33,19,399,8,13.107752956636006,23040306.14546366
1049,1,2022,6,10,736,0,330881149.0,77,1,72,70,82,2,0,4,17,399,8,13.107752956636006,25243163.34726817
1050,1,2022,5,20,4449,1,334733572.0,107,1,72,36,72,26,6,11,4,420,17,13.797634691195794,24260214.12304762
1051,1,2022,5,20,3218,3,366214458.0,114,1,51,39,29,90,0,10,4,420,17,13.797634691195794,26541828.81314286
1052,1,2022,6,10,327,0,114546317.0,117,1,63,29,51,43,0,25,4,399,8,13.107752956636006,8738821.778145364
1053,1,2022,5,20,2775,0,290833204.0,146,1,69,63,45,48,0,18,4,420,17,13.797634691195794,21078482.689904764
1054,1,2022,5,6,4576,0,448500832.0,160,0,80,74,60,8,0,14,26,434,6,14.257555847568987,31457062.963317975
1055,4,2022,6,10,2313,0,136676504.0,120,1,88,15,56,1,0,8,6,399,1,13.107752956636006,10427149.82897243
1056,3,2022,5,27,3983,0,190625045.0,100,0,82,76,70,16,0,8,5,413,1,13.5676741130092,14049942.78401937
1057,1,2022,6,10,279,0,79095270.0,158,0,60,68,84,4,0,24,11,399,8,13.107752956636006,6034235.636090226
1058,1,2022,5,20,2302,0,273194684.0,142,1,56,40,54,72,0,10,4,420,17,13.797634691195794,19800109.954666667
1059,4,2022,5,20,3559,3,333146475.0,170,0,80,77,85,11,0,17,14,420,1,13.797634691195794,24145187.37857143
1060,2,2022,5,27,2129,0,194902696.0,84,0,71,39,86,2,0,51,25,413,1,13.5676741130092,14365225.341985472
1061,1,2022,5,20,3291,5,311482393.0,139,1,58,30,46,14,0,9,3,420,17,13.797634691195794,22575057.24504762
1062,1,1982,1,1,5328,0,195918494.0,151,1,73,88,67,20,0,32,5,15169,1,498.32457293035475,393154.39101852465
1063,2,2022,6,8,1401,0,248511839.0,128,0,82,42,75,6,0,63,6,401,1,13.173455978975031,18864589.474214464
1064,1,2022,5,20,1933,0,233671263.0,118,1,56,20,54,67,0,6,5,420,17,13.797634691195794,16935602.966000002
1065,1,2022,5,20,1986,0,199587884.0,183,1,65,88,72,36,14,20,3,420,17,13.797634691195794,14465369.49752381
1066,1,2022,6,9,1057,0,91781263.0,83,0,63,29,62,4,0,18,4,400,1,13.140604467805518,6984554.1143000005
1067,2,2022,2,18,5115,13,383835984.0,122,1,85,42,80,6,0,17,14,511,1,16.78712220762155,22864906.75726027
1068,1,2022,5,20,2094,1,236060709.0,165,1,72,90,48,32,0,18,23,420,17,13.797634691195794,17108780.90942857
1069,1,2022,5,20,2171,0,189236868.0,106,0,83,90,64,35,5,9,4,420,17,13.797634691195794,13715167.290285716
1070,2,2022,5,25,896,0,160845341.0,77,1,81,68,58,83,0,11,34,415,1,13.633377135348226,11797908.867566263
1071,1,2014,1,1,5148,0,588955257.0,91,1,57,30,89,10,0,33,8,3481,1,114.35611038107751,5150186.160034473
1072,1,2022,5,3,2528,0,238350348.0,148,1,51,21,63,5,0,41,3,437,2,14.35611038107753,16602710.739405034
1073,1,2022,5,20,1900,1,187703102.0,114,0,71,90,81,31,2,13,3,420,17,13.797634691195794,13604005.77352381
1074,2,2022,6,10,3879,2,295307001.0,120,0,91,63,77,12,1,10,5,399,1,13.107752956636006,22529185.740451127
1075,2,2022,6,2,896,0,138334433.0,92,1,83,56,82,10,0,9,5,407,1,13.370565045992116,10346191.991449632
1076,1,2016,11,10,8775,0,445590495.0,118,1,56,25,45,1,3,7,3,2437,1,80.05913272010513,5565767.200574477
1077,3,2022,3,18,5290,0,286739476.0,123,0,60,46,71,3,0,16,4,483,1,15.867279894875164,18071117.28662526
1078,1,2018,9,12,10211,0,1122364376.0,89,1,52,28,48,54,1,19,3,1766,3,58.01576872536136,19345850.28620612
1079,1,2018,9,12,10211,0,1122364376.0,89,1,52,28,48,54,1,19,3,1766,3,58.01576872536136,19345850.28620612
1080,1,2022,6,2,584,8,157136970.0,110,0,81,61,93,49,0,12,11,407,2,13.370565045992116,11752455.446683047
1081,1,2022,5,20,1517,0,137070925.0,118,1,42,32,20,94,0,11,4,420,17,13.797634691195794,9934378.46904762
1082,1,2021,5,15,246,4,183273246.0,90,0,68,54,76,21,0,11,20,790,1,25.952693823915897,7061819.757265824
1083,1,2022,5,13,220,4,184807630.0,130,1,49,14,40,82,0,11,3,427,1,14.027595269382392,13174576.7147541
1084,1,2022,5,13,514,0,164856284.0,154,0,70,97,62,47,0,10,4,427,1,14.027595269382392,11752284.039718969
1085,1,1986,3,3,6080,0,704171068.0,105,0,54,59,83,0,44,20,4,13647,1,448.3245729303548,1570672.478194475
1086,1,2022,6,21,9724,0,354614964.0,115,0,70,87,88,4,0,26,8,388,3,12.746386333771351,27820823.4643299
1087,5,2022,6,16,2341,0,279717388.0,110,1,91,59,82,8,0,6,8,393,1,12.91064388961892,21665641.961119596
1088,1,2022,6,17,5263,0,195628667.0,125,0,51,5,68,12,2,15,6,392,4,12.877792378449408,15191164.855816329
1089,1,2022,6,17,5263,0,195628667.0,125,0,51,5,68,12,2,15,6,392,4,12.877792378449408,15191164.855816329
1090,1,2022,6,17,5263,0,195628667.0,125,0,51,5,68,12,2,15,6,392,4,12.877792378449408,15191164.855816329
1091,1,2022,6,17,5263,0,195628667.0,125,0,51,5,68,12,2,15,6,392,4,12.877792378449408,15191164.855816329
1092,1,2022,6,10,2402,0,221752937.0,102,1,73,62,75,0,0,34,8,399,1,13.107752956636006,16917692.73754386
1093,1,2022,2,6,795,11,263280370.0,120,0,81,72,65,4,0,14,4,523,1,17.181340341655716,15323622.299808796
1094,1,2022,2,6,795,11,263280370.0,120,0,81,72,65,4,0,14,4,523,1,17.181340341655716,15323622.299808796
1095,1,2022,2,6,795,11,263280370.0,120,0,81,72,65,4,0,14,4,523,1,17.181340341655716,15323622.299808796
1096,1,2022,2,6,795,11,263280370.0,120,0,81,72,65,4,0,14,4,523,1,17.181340341655716,15323622.299808796
1097,1,2022,6,24,571,0,213505179.0,97,1,80,36,86,4,0,3,5,385,1,12.64783180026281,16880773.11366234
1098,2,2022,3,24,832,3,130419412.0,140,0,44,41,92,0,0,44,7,477,1,15.67017082785808,8322781.763689728
1099,1,2022,7,1,565,0,155795783.0,97,1,78,31,72,1,0,11,4,378,1,12.417871222076217,12546094.27121693
1100,1,1987,1,1,41231,1,1553497987.0,125,1,45,67,90,9,11,10,5,13343,1,438.33771353482257,3544066.4561402984
1101,1,2022,5,12,4526,12,293466523.0,88,0,80,55,56,13,0,8,9,428,2,14.060446780551905,20871777.94420561
1102,1,2022,3,19,1818,0,711366595.0,170,1,56,52,64,11,0,45,7,482,2,15.83442838370565,44925309.44356847
1103,1,2022,6,17,2814,0,191448892.0,137,0,88,8,49,9,0,9,14,392,4,12.877792378449408,14866592.531836735
1104,1,2022,6,17,2814,0,191448892.0,137,0,88,8,49,9,0,9,14,392,4,12.877792378449408,14866592.531836735
1105,1,2022,6,17,2814,0,191448892.0,137,0,88,8,49,9,0,9,14,392,4,12.877792378449408,14866592.531836735
1106,1,2022,6,17,2814,0,191448892.0,137,0,88,8,49,9,0,9,14,392,4,12.877792378449408,14866592.531836735
1107,3,2022,7,1,1601,0,85924992.0,157,1,88,52,69,0,0,8,23,378,1,12.417871222076217,6919462.318730159
1108,3,2022,6,3,894,4,176103902.0,130,1,95,83,57,54,0,10,25,406,1,13.3377135348226,13203455.11546798
1109,3,2022,7,6,945,0,121189256.0,90,1,85,80,83,10,0,8,11,373,1,12.253613666228643,9890082.982949063
1110,1,2022,6,24,767,0,131746175.0,183,0,44,44,67,7,0,12,13,385,1,12.64783180026281,10416502.771428572
1111,1,2022,5,2,5898,5,244790012.0,128,1,58,68,91,2,0,27,11,438,1,14.388961892247044,17012346.952694066
1112,3,2022,6,10,685,2,129314708.0,130,0,71,78,40,46,0,7,45,399,1,13.107752956636006,9865513.061453631
1113,1,2022,8,4,1452,35,331511413.0,126,1,63,56,43,24,0,12,23,344,1,11.300919842312746,29334905.266627908
1114,3,2022,8,5,1456,0,219196651.0,120,1,77,94,87,2,0,23,12,343,1,11.268068331143231,19452903.95463557
1115,3,2022,8,5,2107,0,170732845.0,130,0,72,18,46,7,0,28,8,343,1,11.268068331143231,15151917.789504375
1116,1,2020,12,18,1494,2,273914335.0,122,1,70,46,76,30,0,9,45,938,1,30.814717477003946,8889075.007889125
1117,1,2022,8,5,1379,4,179061440.0,172,0,74,46,58,15,0,13,8,343,8,11.268068331143231,15891050.24373178
1118,1,2022,7,20,625,4,185236961.0,103,1,61,38,62,14,0,23,40,359,2,11.793692509855452,15706443.155543176
1119,1,2022,7,29,2688,0,171788484.0,122,0,55,46,64,0,0,17,10,350,3,11.498028909329827,14940689.8656
1120,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1121,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1122,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1123,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1124,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1125,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1126,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1127,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1128,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1129,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1130,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1131,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1132,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1133,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1134,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1135,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1136,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1137,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1138,1,2019,9,13,2668,2,387080183.0,130,1,47,56,90,0,0,10,4,1400,1,45.99211563731931,8416229.1218
1139,1,2022,8,1,799,12,264717480.0,105,0,81,70,65,24,0,8,4,347,6,11.399474375821288,23221902.280115277
1140,1,2022,3,11,1189,6,244928911.0,120,1,90,73,51,39,0,9,6,490,1,16.09724047306176,15215583.77722449
1141,1,2022,7,12,367,0,97610446.0,145,1,56,43,53,24,0,12,4,367,1,12.056504599211562,8096081.679128067
1142,2,2022,7,22,527,4,287278853.0,99,0,79,64,59,28,0,11,14,357,1,11.727989487516425,24495149.25859944
1143,1,2008,1,1,17504,34,887906111.0,88,0,79,66,65,5,0,25,14,5673,3,186.36662286465176,4764297.905665433
1144,4,2022,7,15,3113,0,123473120.0,126,1,81,90,73,28,0,29,4,364,1,11.957950065703022,10325609.265934069
